50
4706,-1,0;4622,-1,1;4538,-1,2;4454,-1,3;4370,-1,4;4286,-1,5;4202,-1,6;4118,-1,7;4034,-1,8;3950,-1,9;3866,-1,10;3782,-1,11;3698,-1,12;3614,-1,13;3530,-1,14;3446,-1,15;3362,-1,16;3278,-1,17;3194,-1,18;3110,-1,19;3026,-1,20;2942,-1,21;2858,-1,22;2774,-1,23;2690,-1,24;2606,-1,25;2522,-1,26;2438,-1,27;2354,-1,28;2270,-1,29;2186,-1,30;2102,-1,31;2018,-1,32;1934,-1,33;1850,-1,34;1766,-1,35;1682,-1,36;1598,-1,37;1514,-1,38;1430,-1,39;1431,-1,40;1347,-1,41;1263,-1,42;1179,-1,43;1095,-1,44;1011,-1,45;927,-1,46;843,-1,47;759,-1,48;675,-1,49;591,-1,50;507,-1,51;423,-1,52;339,-1,53;255,-1,54;171,-1,55;87,-1,56;171,-1,57;255,-1,58;339,-1,59;423,-1,60;507,-1,61;591,-1,62;675,-1,63;759,-1,64;843,-1,65;927,-1,66;1011,-1,67;1095,-1,68;1179,-1,69;1263,-1,70;1347,-1,71;1431,-1,72;1515,-1,73;1599,-1,74;1683,-1,75;1767,-1,76;1851,-1,77;1935,-1,78;2019,-1,79;2103,-1,80;2104,-1,81;2105,-1,82;2189,-1,83;2273,-1,84;2357,-1,85;2441,-1,86;2525,-1,87;2609,-1,88;2693,-1,89;2777,-1,90;2861,-1,91;2945,-1,92;3029,-1,93;3113,-1,94;3114,-1,95;3198,-1,96;3282,-1,97;3366,-1,98;3450,-1,99;3534,-1,100;3618,-1,101;3702,-1,102;3786,-1,103;3870,-1,104;3954,-1,105;4038,-1,106;4122,-1,107;4206,-1,108;4290,-1,109;4374,-1,110;
13930,-1,0;14014,-1,1;14098,-1,2;14182,-1,3;14181,-1,4;14180,-1,5;14179,-1,6;14178,-1,7;14177,-1,8;14176,-1,9;14175,-1,10;14174,-1,11;14173,-1,12;14172,-1,13;14171,-1,14;14170,-1,15;14169,-1,16;14168,-1,17;14167,-1,18;14166,-1,19;14165,-1,20;14164,-1,21;14163,-1,22;14162,-1,23;14161,-1,24;14160,-1,25;14159,-1,26;14158,-1,27;14157,-1,28;14156,-1,29;14155,-1,30;14154,-1,31;14153,-1,32;14069,-1,33;13985,-1,34;13901,-1,35;13817,-1,36;13733,-1,37;13649,-1,38;13565,-1,39;13481,-1,40;13397,-1,41;13313,-1,42;13229,-1,43;13145,-1,44;13061,-1,45;12977,-1,46;12893,-1,47;12809,-1,48;12725,-1,49;12641,-1,50;12557,-1,51;12473,-1,52;12389,-1,53;12305,-1,54;12221,-1,55;12137,-1,56;12053,-1,57;11969,-1,58;11885,-1,59;11801,-1,60;11717,-1,61;11633,-1,62;11549,-1,63;11465,-1,64;11381,-1,65;11297,-1,66;11213,-1,67;11129,-1,68;11130,-1,69;11046,-1,70;10962,-1,71;10878,-1,72;10794,-1,73;10710,-1,74;10626,-1,75;10542,-1,76;10458,-1,77;10374,-1,78;10290,-1,79;10206,-1,80;10122,-1,81;10038,-1,82;9954,-1,83;9870,-1,84;9786,-1,85;9702,-1,86;9618,-1,87;9534,-1,88;9450,-1,89;9366,-1,90;9282,-1,91;9198,-1,92;9114,-1,93;9030,-1,94;8946,-1,95;8862,-1,96;8778,-1,97;8694,-1,98;8610,-1,99;8526,-1,100;8442,-1,101;8358,-1,102;8274,-1,103;8190,-1,104;8106,-1,105;8022,-1,106;7938,-1,107;7854,-1,108;7770,-1,109;7686,-1,110;
9430,-1,0;9346,-1,1;9262,-1,2;9178,-1,3;9094,-1,4;9010,-1,5;8926,-1,6;8842,-1,7;8758,-1,8;8674,-1,9;8590,-1,10;8506,-1,11;8422,-1,12;8338,-1,13;8254,-1,14;8170,-1,15;8086,-1,16;8002,-1,17;7918,-1,18;7834,-1,19;7750,-1,20;7666,-1,21;7582,-1,22;7498,-1,23;7414,-1,24;7330,-1,25;7246,-1,26;7162,-1,27;7078,-1,28;6994,-1,29;6910,-1,30;6826,-1,31;6742,-1,32;6658,-1,33;6574,-1,34;6490,-1,35;6406,-1,36;6322,-1,37;6238,-1,38;6154,-1,39;6070,-1,40;5986,-1,41;5902,-1,42;5818,-1,43;5734,-1,44;5650,-1,45;5566,-1,46;5482,-1,47;5398,-1,48;5314,-1,49;5230,-1,50;5146,-1,51;5062,-1,52;4978,-1,53;4894,-1,54;4810,-1,55;4726,-1,56;4642,-1,57;4558,-1,58;4474,-1,59;4390,-1,60;4306,-1,61;4222,-1,62;4138,-1,63;4054,-1,64;3970,-1,65;3886,-1,66;3802,-1,67;3718,-1,68;3634,-1,69;3550,-1,70;3466,-1,71;3382,-1,72;3298,-1,73;3214,-1,74;3130,-1,75;3046,-1,76;2962,-1,77;2878,-1,78;2794,-1,79;2710,-1,80;2626,-1,81;2542,-1,82;2458,-1,83;2374,-1,84;2290,-1,85;2206,-1,86;2122,-1,87;2038,-1,88;1954,-1,89;1870,-1,90;1786,-1,91;1702,-1,92;1618,-1,93;1534,-1,94;1450,-1,95;1366,-1,96;1282,-1,97;1198,-1,98;1114,-1,99;1030,-1,100;946,-1,101;862,-1,102;778,-1,103;694,-1,104;610,-1,105;526,-1,106;442,-1,107;358,-1,108;274,-1,109;190,-1,110;
13991,-1,0;14075,-1,1;14159,-1,2;14158,-1,3;14157,-1,4;14156,-1,5;14155,-1,6;14154,-1,7;14153,-1,8;14152,-1,9;14151,-1,10;14150,-1,11;14149,-1,12;14148,-1,13;14147,-1,14;14146,-1,15;14145,-1,16;14144,-1,17;14143,-1,18;14142,-1,19;14141,-1,20;14140,-1,21;14139,-1,22;14138,-1,23;14137,-1,24;14136,-1,25;14135,-1,26;14134,-1,27;14133,-1,28;14132,-1,29;14048,-1,30;13964,-1,31;13880,-1,32;13796,-1,33;13712,-1,34;13628,-1,35;13544,-1,36;13460,-1,37;13376,-1,38;13292,-1,39;13208,-1,40;13124,-1,41;13040,-1,42;12956,-1,43;12872,-1,44;12788,-1,45;12704,-1,46;12620,-1,47;12536,-1,48;12452,-1,49;12368,-1,50;12284,-1,51;12200,-1,52;12116,-1,53;12117,-1,54;12033,-1,55;11949,-1,56;11865,-1,57;11781,-1,58;11697,-1,59;11613,-1,60;11529,-1,61;11445,-1,62;11361,-1,63;11277,-1,64;11193,-1,65;11109,-1,66;11025,-1,67;10941,-1,68;10857,-1,69;10773,-1,70;10689,-1,71;10605,-1,72;10521,-1,73;10437,-1,74;10353,-1,75;10269,-1,76;10185,-1,77;10101,-1,78;10017,-1,79;9933,-1,80;9849,-1,81;9765,-1,82;9681,-1,83;9597,-1,84;9513,-1,85;9429,-1,86;9345,-1,87;9261,-1,88;9177,-1,89;9093,-1,90;9009,-1,91;8925,-1,92;8841,-1,93;8757,-1,94;8673,-1,95;8589,-1,96;8505,-1,97;8421,-1,98;8337,-1,99;8253,-1,100;8169,-1,101;8085,-1,102;8001,-1,103;7917,-1,104;7833,-1,105;7749,-1,106;7665,-1,107;7581,-1,108;7497,-1,109;7413,-1,110;
13270,-1,0;13186,-1,1;13102,-1,2;13018,-1,3;12934,-1,4;12850,-1,5;12766,-1,6;12682,-1,7;12598,-1,8;12514,-1,9;12430,-1,10;12346,-1,11;12262,-1,12;12178,-1,13;12094,-1,14;12010,-1,15;11926,-1,16;11842,-1,17;11758,-1,18;11674,-1,19;11590,-1,20;11506,-1,21;11422,-1,22;11338,-1,23;11254,-1,24;11170,-1,25;11086,-1,26;11002,-1,27;10918,-1,28;10834,-1,29;10750,-1,30;10666,-1,31;10582,-1,32;10498,-1,33;10414,-1,34;10330,-1,35;10246,-1,36;10162,-1,37;10078,-1,38;9994,-1,39;9910,-1,40;9826,-1,41;9742,-1,42;9658,-1,43;9574,-1,44;9490,-1,45;9406,-1,46;9322,-1,47;9238,-1,48;9154,-1,49;9070,-1,50;8986,-1,51;8902,-1,52;8818,-1,53;8734,-1,54;8650,-1,55;8566,-1,56;8482,-1,57;8398,-1,58;8314,-1,59;8230,-1,60;8146,-1,61;8062,-1,62;7978,-1,63;7894,-1,64;7810,-1,65;7726,-1,66;7642,-1,67;7558,-1,68;7474,-1,69;7390,-1,70;7306,-1,71;7222,-1,72;7138,-1,73;7054,-1,74;6970,-1,75;6886,-1,76;6802,-1,77;6718,-1,78;6634,-1,79;6550,-1,80;6466,-1,81;6382,-1,82;6298,-1,83;6214,-1,84;6130,-1,85;6046,-1,86;5962,-1,87;5878,-1,88;5794,-1,89;5710,-1,90;5626,-1,91;5542,-1,92;5458,-1,93;5374,-1,94;5290,-1,95;5206,-1,96;5122,-1,97;5038,-1,98;4954,-1,99;4870,-1,100;4786,-1,101;4702,-1,102;4618,-1,103;4534,-1,104;4450,-1,105;4366,-1,106;4282,-1,107;4198,-1,108;4114,-1,109;4030,-1,110;
3233,-1,0;3317,-1,1;3401,-1,2;3485,-1,3;3569,-1,4;3653,-1,5;3737,-1,6;3821,-1,7;3905,-1,8;3989,-1,9;4073,-1,10;4157,-1,11;4241,-1,12;4325,-1,13;4409,-1,14;4493,-1,15;4577,-1,16;4661,-1,17;4745,-1,18;4829,-1,19;4913,-1,20;4997,-1,21;5081,-1,22;5165,-1,23;5249,-1,24;5333,-1,25;5417,-1,26;5501,-1,27;5585,-1,28;5669,-1,29;5753,-1,30;5837,-1,31;5921,-1,32;6005,-1,33;6089,-1,34;6173,-1,35;6257,-1,36;6341,-1,37;6425,-1,38;6509,-1,39;6593,-1,40;6677,-1,41;6761,-1,42;6845,-1,43;6929,-1,44;7013,-1,45;7097,-1,46;7181,-1,47;7265,-1,48;7349,-1,49;7433,-1,50;7517,-1,51;7601,-1,52;7685,-1,53;7769,-1,54;7853,-1,55;7937,-1,56;8021,-1,57;8105,-1,58;8189,-1,59;8273,-1,60;8357,-1,61;8441,-1,62;8525,-1,63;8609,-1,64;8693,-1,65;8777,-1,66;8861,-1,67;8945,-1,68;9029,-1,69;9113,-1,70;9197,-1,71;9281,-1,72;9365,-1,73;9449,-1,74;9533,-1,75;9617,-1,76;9701,-1,77;9785,-1,78;9869,-1,79;9953,-1,80;10037,-1,81;10121,-1,82;10205,-1,83;10289,-1,84;10373,-1,85;10457,-1,86;10541,-1,87;10625,-1,88;10709,-1,89;10793,-1,90;10877,-1,91;10961,-1,92;11045,-1,93;11129,-1,94;11213,-1,95;11297,-1,96;11381,-1,97;11465,-1,98;11549,-1,99;11633,-1,100;11717,-1,101;11801,-1,102;11885,-1,103;11969,-1,104;12053,-1,105;12137,-1,106;12221,-1,107;12305,-1,108;12389,-1,109;12473,-1,110;
12822,-1,0;12738,-1,1;12654,-1,2;12570,-1,3;12486,-1,4;12402,-1,5;12318,-1,6;12234,-1,7;12150,-1,8;12066,-1,9;11982,-1,10;11898,-1,11;11814,-1,12;11730,-1,13;11646,-1,14;11562,-1,15;11478,-1,16;11394,-1,17;11310,-1,18;11226,-1,19;11142,-1,20;11058,-1,21;10974,-1,22;10890,-1,23;10806,-1,24;10722,-1,25;10638,-1,26;10554,-1,27;10470,-1,28;10386,-1,29;10302,-1,30;10218,-1,31;10134,-1,32;10050,-1,33;9966,-1,34;9882,-1,35;9798,-1,36;9714,-1,37;9630,-1,38;9546,-1,39;9462,-1,40;9378,-1,41;9294,-1,42;9210,-1,43;9126,-1,44;9042,-1,45;8958,-1,46;8874,-1,47;8790,-1,48;8706,-1,49;8622,-1,50;8538,-1,51;8454,-1,52;8370,-1,53;8286,-1,54;8202,-1,55;8118,-1,56;8034,-1,57;7950,-1,58;7866,-1,59;7782,-1,60;7698,-1,61;7614,-1,62;7530,-1,63;7446,-1,64;7362,-1,65;7278,-1,66;7194,-1,67;7110,-1,68;7026,-1,69;6942,-1,70;6858,-1,71;6774,-1,72;6690,-1,73;6606,-1,74;6522,-1,75;6438,-1,76;6354,-1,77;6270,-1,78;6186,-1,79;6102,-1,80;6018,-1,81;5934,-1,82;5850,-1,83;5766,-1,84;5682,-1,85;5598,-1,86;5514,-1,87;5430,-1,88;5346,-1,89;5262,-1,90;5178,-1,91;5094,-1,92;5010,-1,93;4926,-1,94;4842,-1,95;4758,-1,96;4674,-1,97;4590,-1,98;4506,-1,99;4422,-1,100;4338,-1,101;4254,-1,102;4170,-1,103;4086,-1,104;4002,-1,105;3918,-1,106;3834,-1,107;3750,-1,108;3666,-1,109;3582,-1,110;
12241,-1,0;12325,-1,1;12409,-1,2;12493,-1,3;12577,-1,4;12661,-1,5;12745,-1,6;12829,-1,7;12913,-1,8;12997,-1,9;13081,-1,10;13165,-1,11;13249,-1,12;13333,-1,13;13417,-1,14;13501,-1,15;13585,-1,16;13669,-1,17;13753,-1,18;13837,-1,19;13921,-1,20;14005,-1,21;14089,-1,22;14173,-1,23;14172,-1,24;14171,-1,25;14170,-1,26;14169,-1,27;14168,-1,28;14167,-1,29;14166,-1,30;14165,-1,31;14164,-1,32;14163,-1,33;14162,-1,34;14161,-1,35;14160,-1,36;14159,-1,37;14158,-1,38;14157,-1,39;14156,-1,40;14155,-1,41;14154,-1,42;14153,-1,43;14152,-1,44;14151,-1,45;14150,-1,46;14149,-1,47;14148,-1,48;14147,-1,49;14146,-1,50;14145,-1,51;14144,-1,52;14143,-1,53;14142,-1,54;14058,-1,55;14057,-1,56;14056,-1,57;14055,-1,58;14054,-1,59;14053,-1,60;14137,-1,61;14136,-1,62;14135,-1,63;14134,-1,64;14133,-1,65;14132,-1,66;14131,-1,67;14130,-1,68;14129,-1,69;14128,-1,70;14127,-1,71;14126,-1,72;14042,-1,73;14126,-1,74;14125,-1,75;14124,-1,76;14123,-1,77;14122,-1,78;14121,-1,79;14120,-1,80;14119,-1,81;14118,-1,82;14117,-1,83;14116,-1,84;14115,-1,85;14114,-1,86;14030,-1,87;13946,-1,88;13862,-1,89;13778,-1,90;13694,-1,91;13610,-1,92;13526,-1,93;13442,-1,94;13358,-1,95;13274,-1,96;13190,-1,97;13106,-1,98;13022,-1,99;12938,-1,100;12854,-1,101;12770,-1,102;12686,-1,103;12602,-1,104;12518,-1,105;12434,-1,106;12350,-1,107;12266,-1,108;12182,-1,109;12098,-1,110;
9085,-1,0;9001,-1,1;8917,-1,2;8833,-1,3;8749,-1,4;8665,-1,5;8581,-1,6;8497,-1,7;8413,-1,8;8329,-1,9;8245,-1,10;8161,-1,11;8077,-1,12;7993,-1,13;7909,-1,14;7825,-1,15;7741,-1,16;7657,-1,17;7573,-1,18;7489,-1,19;7405,-1,20;7321,-1,21;7237,-1,22;7153,-1,23;7069,-1,24;6985,-1,25;6901,-1,26;6817,-1,27;6733,-1,28;6649,-1,29;6565,-1,30;6481,-1,31;6397,-1,32;6313,-1,33;6229,-1,34;6145,-1,35;6061,-1,36;5977,-1,37;5893,-1,38;5809,-1,39;5725,-1,40;5641,-1,41;5557,-1,42;5473,-1,43;5389,-1,44;5305,-1,45;5221,-1,46;5137,-1,47;5053,-1,48;4969,-1,49;4885,-1,50;4801,-1,51;4717,-1,52;4633,-1,53;4549,-1,54;4465,-1,55;4381,-1,56;4297,-1,57;4213,-1,58;4129,-1,59;4045,-1,60;4046,-1,61;3962,-1,62;3878,-1,63;3794,-1,64;3710,-1,65;3626,-1,66;3542,-1,67;3458,-1,68;3374,-1,69;3290,-1,70;3206,-1,71;3122,-1,72;3121,-1,73;3037,-1,74;2953,-1,75;2869,-1,76;2785,-1,77;2701,-1,78;2617,-1,79;2533,-1,80;2449,-1,81;2365,-1,82;2281,-1,83;2197,-1,84;2113,-1,85;2112,-1,86;2028,-1,87;1944,-1,88;1860,-1,89;1776,-1,90;1692,-1,91;1608,-1,92;1524,-1,93;1440,-1,94;1356,-1,95;1272,-1,96;1188,-1,97;1104,-1,98;1020,-1,99;936,-1,100;852,-1,101;768,-1,102;684,-1,103;600,-1,104;516,-1,105;432,-1,106;348,-1,107;264,-1,108;180,-1,109;96,-1,110;
9345,-1,0;9429,-1,1;9513,-1,2;9597,-1,3;9681,-1,4;9765,-1,5;9849,-1,6;9933,-1,7;10017,-1,8;10101,-1,9;10185,-1,10;10269,-1,11;10353,-1,12;10437,-1,13;10521,-1,14;10605,-1,15;10689,-1,16;10773,-1,17;10857,-1,18;10941,-1,19;11025,-1,20;11109,-1,21;11193,-1,22;11277,-1,23;11361,-1,24;11445,-1,25;11529,-1,26;11613,-1,27;11697,-1,28;11781,-1,29;11865,-1,30;11949,-1,31;12033,-1,32;12117,-1,33;12201,-1,34;12285,-1,35;12369,-1,36;12453,-1,37;12537,-1,38;12621,-1,39;12705,-1,40;12789,-1,41;12873,-1,42;12957,-1,43;13041,-1,44;13125,-1,45;13209,-1,46;13293,-1,47;13377,-1,48;13461,-1,49;13545,-1,50;13629,-1,51;13713,-1,52;13797,-1,53;13881,-1,54;13965,-1,55;14049,-1,56;14048,-1,57;14047,-1,58;14046,-1,59;14045,-1,60;14129,-1,61;14128,-1,62;14127,-1,63;14126,-1,64;14125,-1,65;14124,-1,66;14123,-1,67;14122,-1,68;14121,-1,69;14037,-1,70;13953,-1,71;13869,-1,72;13785,-1,73;13701,-1,74;13617,-1,75;13533,-1,76;13449,-1,77;13365,-1,78;13281,-1,79;13197,-1,80;13113,-1,81;13029,-1,82;12945,-1,83;12861,-1,84;12777,-1,85;12693,-1,86;12609,-1,87;12525,-1,88;12441,-1,89;12357,-1,90;12273,-1,91;12189,-1,92;12105,-1,93;12021,-1,94;11937,-1,95;11853,-1,96;11769,-1,97;11685,-1,98;11601,-1,99;11517,-1,100;11433,-1,101;11349,-1,102;11265,-1,103;11181,-1,104;11097,-1,105;11013,-1,106;10929,-1,107;10845,-1,108;10761,-1,109;10677,-1,110;
